epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
359;0.002725645899772644;0.002725645899772644;0.005893014837056398;0.005893014837056398
360;0.0023466001730412245;0.0023466001730412245;0.006803680211305618;0.006803680211305618
361;0.002386268228292465;0.002386268228292465;0.007266722619533539;0.007266722619533539
362;0.0025054607540369034;0.0025054607540369034;0.006912836804986;0.006912836804986
363;0.002289355034008622;0.002289355034008622;0.006303804460912943;0.006303804460912943
364;0.002254166640341282;0.002254166640341282;0.0067897457629442215;0.0067897457629442215
365;0.0022355199325829744;0.0022355199325829744;0.0065824915654957294;0.0065824915654957294
366;0.002162360120564699;0.002162360120564699;0.006669746711850166;0.006669746711850166
367;0.0022305375896394253;0.0022305375896394253;0.00625241082161665;0.00625241082161665
368;0.0020937363151460886;0.0020937363151460886;0.0062872907146811485;0.0062872907146811485
369;0.002106593456119299;0.002106593456119299;0.006801964249461889;0.006801964249461889
370;0.002150391461327672;0.002150391461327672;0.006596377585083246;0.006596377585083246
371;0.00242302636615932;0.00242302636615932;0.008057300932705402;0.008057300932705402
372;0.0023306156508624554;0.0023306156508624554;0.007101824507117271;0.007101824507117271
373;0.0023137719836086035;0.0023137719836086035;0.006926327012479305;0.006926327012479305
374;0.0024153110571205616;0.0024153110571205616;0.006520992610603571;0.006520992610603571
375;0.0022421961184591055;0.0022421961184591055;0.007431661710143089;0.007431661710143089
376;0.002418511314317584;0.002418511314317584;0.006948266178369522;0.006948266178369522
377;0.002231068443506956;0.002231068443506956;0.006264516152441502;0.006264516152441502
378;0.002114592818543315;0.002114592818543315;0.006574968341737986;0.006574968341737986
379;0.0021122884936630726;0.0021122884936630726;0.006357976701110601;0.006357976701110601
380;0.002043380867689848;0.002043380867689848;0.0076334006153047085;0.0076334006153047085
381;0.00222330866381526;0.00222330866381526;0.006561282090842724;0.006561282090842724
382;0.0023629162460565567;0.0023629162460565567;0.006479392293840647;0.006479392293840647
383;0.00230830698274076;0.00230830698274076;0.006600190885365009;0.006600190885365009
384;0.0021590341348201036;0.0021590341348201036;0.0066509610041975975;0.0066509610041975975
385;0.0020647153723984957;0.0020647153723984957;0.006308430340141058;0.006308430340141058
386;0.002057695062831044;0.002057695062831044;0.006821056827902794;0.006821056827902794
387;0.002518758876249194;0.002518758876249194;0.007073381915688515;0.007073381915688515
388;0.002456854796037078;0.002456854796037078;0.006340011954307556;0.006340011954307556
389;0.002206713194027543;0.002206713194027543;0.006948765832930803;0.006948765832930803
390;0.002419569529592991;0.002419569529592991;0.007135042455047369;0.007135042455047369
391;0.001956477528437972;0.001956477528437972;0.007792241871356964;0.007792241871356964
392;0.0021290506701916456;0.0021290506701916456;0.007498116232454777;0.007498116232454777
393;0.002280706772580743;0.002280706772580743;0.00652935029938817;0.00652935029938817
394;0.002201388357207179;0.002201388357207179;0.007699829060584307;0.007699829060584307
395;0.002132706344127655;0.002132706344127655;0.007135344669222832;0.007135344669222832
396;0.0020094315987080336;0.0020094315987080336;0.006891702767461538;0.006891702767461538
397;0.0020645479671657085;0.0020645479671657085;0.007317044772207737;0.007317044772207737
398;0.0021352272015064955;0.0021352272015064955;0.007173732854425907;0.007173732854425907
399;0.00246322900056839;0.00246322900056839;0.006435486488044262;0.006435486488044262
400;0.0020362113136798143;0.0020362113136798143;0.007440375629812479;0.007440375629812479
401;0.002225305186584592;0.002225305186584592;0.007253286894410849;0.007253286894410849
402;0.002397767035290599;0.002397767035290599;0.007181432563811541;0.007181432563811541
403;0.0021537786815315485;0.0021537786815315485;0.007221338804811239;0.007221338804811239
404;0.002037082565948367;0.002037082565948367;0.0070957001298666;0.0070957001298666
405;0.001999577274546027;0.001999577274546027;0.006031211465597153;0.006031211465597153
406;0.002123854588717222;0.002123854588717222;0.007521305698901415;0.007521305698901415
407;0.0021092002280056477;0.0021092002280056477;0.006139372009783983;0.006139372009783983
408;0.001886082231067121;0.001886082231067121;0.007898373529314995;0.007898373529314995
409;0.0020909938029944897;0.0020909938029944897;0.0074572754092514515;0.0074572754092514515
410;0.0019551743753254414;0.0019551743753254414;0.0065691471099853516;0.0065691471099853516
411;0.002176110167056322;0.002176110167056322;0.006938868667930365;0.006938868667930365
412;0.0019253450445830822;0.0019253450445830822;0.0070442939177155495;0.0070442939177155495
413;0.0019520457135513425;0.0019520457135513425;0.007084552198648453;0.007084552198648453
414;0.002517480170354247;0.002517480170354247;0.007146620657294989;0.007146620657294989
415;0.0029682605527341366;0.0029682605527341366;0.00785323791205883;0.00785323791205883
416;0.002215350279584527;0.002215350279584527;0.009308197535574436;0.009308197535574436
417;0.0022318540140986443;0.0022318540140986443;0.006818961352109909;0.006818961352109909
418;0.0019325161119922996;0.0019325161119922996;0.00698036327958107;0.00698036327958107
419;0.0018857313552871346;0.0018857313552871346;0.007609851658344269;0.007609851658344269
420;0.0019480081973597407;0.0019480081973597407;0.007314575836062431;0.007314575836062431
421;0.0018838273826986551;0.0018838273826986551;0.007779289036989212;0.007779289036989212
422;0.0019466684898361564;0.0019466684898361564;0.009365469217300415;0.009365469217300415
423;0.0020989852491766214;0.0020989852491766214;0.007084107492119074;0.007084107492119074
424;0.001971988473087549;0.001971988473087549;0.008996964432299137;0.008996964432299137
425;0.0019923010841012;0.0019923010841012;0.007654933724552393;0.007654933724552393
426;0.002070254646241665;0.002070254646241665;0.007500637788325548;0.007500637788325548
427;0.0020014215260744095;0.0020014215260744095;0.008172138594090939;0.008172138594090939
428;0.0019162521930411458;0.0019162521930411458;0.006607708986848593;0.006607708986848593
429;0.0018685173708945513;0.0018685173708945513;0.007967949844896793;0.007967949844896793
430;0.0019661623518913984;0.0019661623518913984;0.007578065153211355;0.007578065153211355
431;0.0020116048399358988;0.0020116048399358988;0.006958123296499252;0.006958123296499252
432;0.002082698279991746;0.002082698279991746;0.007230477873235941;0.007230477873235941
433;0.0020349330734461546;0.0020349330734461546;0.0073903389275074005;0.0073903389275074005
434;0.0020166325848549604;0.0020166325848549604;0.008138272911310196;0.008138272911310196
435;0.0018844951409846544;0.0018844951409846544;0.00862481165677309;0.00862481165677309
436;0.002086056862026453;0.002086056862026453;0.008387171663343906;0.008387171663343906
437;0.002239695517346263;0.002239695517346263;0.007540772203356028;0.007540772203356028
438;0.00214656675234437;0.00214656675234437;0.008064577355980873;0.008064577355980873
439;0.0019966005347669125;0.0019966005347669125;0.0073182713240385056;0.0073182713240385056
440;0.001992767211049795;0.001992767211049795;0.009014482609927654;0.009014482609927654
441;0.0021324320696294308;0.0021324320696294308;0.009248223155736923;0.009248223155736923
442;0.002068260917440057;0.002068260917440057;0.0080464668571949;0.0080464668571949
443;0.0018098094733431935;0.0018098094733431935;0.0076440745033323765;0.0076440745033323765
444;0.001963735790923238;0.001963735790923238;0.007202738896012306;0.007202738896012306
445;0.001855279435403645;0.001855279435403645;0.006933358497917652;0.006933358497917652
446;0.0017035899218171835;0.0017035899218171835;0.008116408251225948;0.008116408251225948
447;0.0016960130305960774;0.0016960130305960774;0.009896929375827312;0.009896929375827312
448;0.0021167939994484186;0.0021167939994484186;0.009333393536508083;0.009333393536508083
449;0.002109428634867072;0.002109428634867072;0.012195227667689323;0.012195227667689323
450;0.0026539666578173637;0.0026539666578173637;0.007976189255714417;0.007976189255714417
451;0.0027951118536293507;0.0027951118536293507;0.009829144924879074;0.009829144924879074
452;0.0022072894498705864;0.0022072894498705864;0.007682145107537508;0.007682145107537508
453;0.0019668079912662506;0.0019668079912662506;0.008116028271615505;0.008116028271615505
454;0.0019293652148917317;0.0019293652148917317;0.008088734932243824;0.008088734932243824
455;0.0017568410839885473;0.0017568410839885473;0.008897827006876469;0.008897827006876469
456;0.0018381538102403283;0.0018381538102403283;0.00851079635322094;0.00851079635322094
457;0.002702905796468258;0.002702905796468258;0.007736030500382185;0.007736030500382185
458;0.0022968214470893145;0.0022968214470893145;0.009299579076468945;0.009299579076468945
459;0.0020887874998152256;0.0020887874998152256;0.006455306429415941;0.006455306429415941
460;0.0019012113334611058;0.0019012113334611058;0.00704517588019371;0.00704517588019371
461;0.001889291568659246;0.001889291568659246;0.007942681200802326;0.007942681200802326
462;0.0017403729725629091;0.0017403729725629091;0.008459826000034809;0.008459826000034809
463;0.0019055535085499287;0.0019055535085499287;0.008836338296532631;0.008836338296532631
464;0.0018644278170540929;0.0018644278170540929;0.01034793071448803;0.01034793071448803
465;0.0017297142185270786;0.0017297142185270786;0.007852944545447826;0.007852944545447826
466;0.0018424317240715027;0.0018424317240715027;0.007943007163703442;0.007943007163703442
467;0.0018792087212204933;0.0018792087212204933;0.008784723468124866;0.008784723468124866
468;0.0017864793771877885;0.0017864793771877885;0.008654700592160225;0.008654700592160225
469;0.001782216364517808;0.001782216364517808;0.008719123899936676;0.008719123899936676
470;0.0016651616897433996;0.0016651616897433996;0.00714851776137948;0.00714851776137948
471;0.0017540703993290663;0.0017540703993290663;0.008703339844942093;0.008703339844942093
472;0.00169764191377908;0.00169764191377908;0.00853173527866602;0.00853173527866602
473;0.0017073532799258828;0.0017073532799258828;0.007956502959132195;0.007956502959132195
474;0.0017224865732714534;0.0017224865732714534;0.009377489797770977;0.009377489797770977
475;0.001716052065603435;0.001716052065603435;0.00829561147838831;0.00829561147838831
476;0.00190030038356781;0.00190030038356781;0.00782995019108057;0.00782995019108057
477;0.0017308001406490803;0.0017308001406490803;0.00895104929804802;0.00895104929804802
478;0.0019450874533504248;0.0019450874533504248;0.010248780250549316;0.010248780250549316
479;0.002015681704506278;0.002015681704506278;0.007978333160281181;0.007978333160281181
480;0.0019523947266861796;0.0019523947266861796;0.009607345797121525;0.009607345797121525
481;0.0019506384851410985;0.0019506384851410985;0.008445764891803265;0.008445764891803265
482;0.0021632714197039604;0.0021632714197039604;0.008239040151238441;0.008239040151238441
483;0.001962871290743351;0.001962871290743351;0.008431557565927505;0.008431557565927505
484;0.0020326771773397923;0.0020326771773397923;0.009433900006115437;0.009433900006115437
485;0.001926666358485818;0.001926666358485818;0.00905844010412693;0.00905844010412693
486;0.0018092887476086617;0.0018092887476086617;0.009239211678504944;0.009239211678504944
487;0.0017279861494898796;0.0017279861494898796;0.008511421270668507;0.008511421270668507
488;0.0018141535110771656;0.0018141535110771656;0.008081912994384766;0.008081912994384766
489;0.001869268948212266;0.001869268948212266;0.008517981506884098;0.008517981506884098
490;0.0015782088739797473;0.0015782088739797473;0.008529234677553177;0.008529234677553177
491;0.001534279785118997;0.001534279785118997;0.009549856185913086;0.009549856185913086
492;0.0016902248607948422;0.0016902248607948422;0.00770230870693922;0.00770230870693922
493;0.002021694788709283;0.002021694788709283;0.009262953884899616;0.009262953884899616
494;0.002307276939973235;0.002307276939973235;0.009529893286526203;0.009529893286526203
495;0.0018100525485351682;0.0018100525485351682;0.00864827074110508;0.00864827074110508
496;0.0015965718775987625;0.0015965718775987625;0.008894900791347027;0.008894900791347027
497;0.0017603946616873145;0.0017603946616873145;0.010304559022188187;0.010304559022188187
498;0.001847408595494926;0.001847408595494926;0.008464128710329533;0.008464128710329533
499;0.0017502004047855735;0.0017502004047855735;0.01025716494768858;0.01025716494768858
500;0.0016909848200157285;0.0016909848200157285;0.009253778494894505;0.009253778494894505
501;0.001676557818427682;0.001676557818427682;0.008932250551879406;0.008932250551879406
502;0.001713006291538477;0.001713006291538477;0.011994719505310059;0.011994719505310059
503;0.001815157593227923;0.001815157593227923;0.008199559524655342;0.008199559524655342
504;0.002083395142108202;0.002083395142108202;0.0092458575963974;0.0092458575963974
505;0.002274553058668971;0.002274553058668971;0.009536766447126865;0.009536766447126865
